Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPropertyValue(response, ""[8].id"", 9)",,,,2023-08-14 15:13:32,2023-08-14 15:13:32,0.029s,PASSED
"verifyElementPropertyValue(response, ""[8].title"", ""saepe unde necessitatibus rem"")",,,,2023-08-14 15:13:32,2023-08-14 15:13:32,0.028s,PASSED
"verifyElementPropertyValue(response, ""[9].userId"", 1)",,,,2023-08-14 15:13:32,2023-08-14 15:13:32,0.032s,PASSED
"verifyElementPropertyValue(response, ""[9].id"", 10)",,,,2023-08-14 15:13:32,2023-08-14 15:13:32,0.035s,PASSED
"verifyElementPropertyValue(response, ""[9].title"", ""distinctio laborum qui"")",,,,2023-08-14 15:13:32,2023-08-14 15:13:32,0.022s,PASSED
,,,,,,,
Test Cases/REST_API_Albums/POST/TC12_POST-Albums,,,,2023-08-14 15:13:32,2023-08-14 15:13:33,1.156s,PASSED
"response = sendRequest(findTestObject(""REST_API/1_Albums/POST/POST-Albums-User1""))",,,,2023-08-14 15:13:32,2023-08-14 15:13:33,0.786s,PASSED
"verifyElementPropertyValue(response, ""userId"", ""1"")",,,,2023-08-14 15:13:33,2023-08-14 15:13:33,0.024s,PASSED
"verifyElementPropertyValue(response, ""title"", ""new album post for user1"")",,,,2023-08-14 15:13:33,2023-08-14 15:13:33,0.025s,PASSED
,,,,,,,
Test Cases/REST_API_Albums/DELETE/TC13_DELETE-Albums,,,,2023-08-14 15:13:33,2023-08-14 15:13:34,1.036s,PASSED
"sendRequest(findTestObject(""REST_API/1_Albums/DELETE/DELETE-Albums""))",,,,2023-08-14 15:13:33,2023-08-14 15:13:34,0.714s,PASSED
